pagination,pagination-href,body,Stars
"255","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_255?ie=UTF8&pageNumber=255&sortBy=recent","My review of the iPhone 5s versus the Galaxy s4 (in case any of you are upgrading phones and trying to decide). Side note: Like Coke and Pepsi, there will be folks that are biased toward one or the other, but my hope is to point out some key differences should it help others in their overall decision making process.

iPhone 5s
-Better native keyboard – more precise and predictive. More natural feel when typing. The auto correct is great on the 5s.
-Siri – Smoother and better voice accuracy. More natural and intuitive. I provide commands (“remind me about the 8am dentist appointment on December 31th”) and Siri understands. If I issued the same command on the Galaxy S4, the voice recognition would be confused and misinterpret.
-The overall Volume of speaker is louder on the 5s than on the Galaxy S4. I can hear the ringer from other rooms.
-In my car and using the speakerphone on the 5s, others tell me the sound quality is night and day compared to the Galaxy S4 (Verizon). When I had my S4 (two different ones), they said I sounded garbled or as if I was talking through a tin can.
-I have yet to experience an application crash on the 5s
-The Camera is quick to snap shots and pictures are sharp
-Availability of iMessage and Facetime. Makes communicating with other Apple users simple. I can see when they are typing a reply back to me, and I can even Facetime in the car or from anywhere without having to download an configure a 3rd party app such as Skype, and then hope the person on the other end had done the same (I have family who are not technology savvy, but easily use Facetime).
-The iOS7 operating system is overall more refined and user friendly (i.e. – you can hold down and click X to delete an application on the iPhone rather than get confused trying to find the Settings/Application submenus on the Android/S4)
-In my area, better overall signal quality / antenna strength. No dropped calls in the same spots I used my S4.

Galaxy S4
-I like having a ‘Back’ button (bottom left arrow)
-The S4 has a larger screen / more real estate
-The S4 camera can lag (would display ‘Processing’ message for 2-3 seconds while images save). Images were often blurry or not as sharp as I had hoped even after adjusting various settings.
-I do like having a removable battery and accessories available with the S4 such as a wireless charger.
-I don’t like having to close various apps at least daily when they lock up/crash (Android Force Close / Process Stopped Unexpectedly errors). This may be more developer related than phone related, however, this does not happen with my iPhone 5s.
-Larger variety of apps. Not as restrictive as Apple in how you can modify and customize your phone (could be both a pro and con). I also like being able to use the Amazon App Store, where you can get a free download each day.

Overall impressions:
For me personally, the iPhone 5s is the way to go. Although the perfect phone, for me, would include combining the best features from both, Apple is the clear winner with regards to the features and functionality that matter most to me.","4.0 out of 5 stars"
"18","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","I didn't mean to rate it I just wanted to ask if this came with the charger and cord with the phone when bough used/new.","1.0 out of 5 stars"
"216","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&sortBy=recent","Good item","5.0 out of 5 stars"
"264","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_264?ie=UTF8&pageNumber=264&sortBy=recent","Beautifully phone it is one of the best phone I ever had the touch I'd awesome can't believe this phone was really good","5.0 out of 5 stars"
"222","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&sortBy=recent","Well timed delivery. And I'm in Guam. Also had accessories like the case. Thanks a lot of evrything. Take care","5.0 out of 5 stars"
"7","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","Love it!","5.0 out of 5 stars"
"236","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_236?ie=UTF8&pageNumber=236&sortBy=recent","Product tengu an observation in these times is not operational for the technical problems in Venezuela early funsiono known very well but is now in recovery mode and do not know if the warranty covers this kind of damage","1.0 out of 5 stars"
"235","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_235?ie=UTF8&pageNumber=235&sortBy=recent","excellent product","5.0 out of 5 stars"
"239","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_239?ie=UTF8&pageNumber=239&sortBy=recent","The color is awesome, its super fast! Quick! Easy to use.
Everything about it is clean and professional.
Love Apple products for this reason.
Never a disappointment.","5.0 out of 5 stars"
"264","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_264?ie=UTF8&pageNumber=264&sortBy=recent","I'm a dedicated Apple customer and have been for many years. I find their consumer products and iOS to be simply better than any alternative. Having said that, upgrading to the 5s was magical. It's an absolutely stunning piece of hardware, and it is a perfect complement to iOS7. The day I bought this phone (release day) I toyed around with some of the Samsung and LG smartphones in the ATT store. I was actually somewhat impressed with these devices as well, but I would never pass up on this phone (5s) to get one of them, even at a better price. I enjoy paying a premium for quality, and that is what the 5s is. The quality is impeccable.

I love the fingerprint reader. I never locked my iPhone 4s before, but its ease of use makes it far more logical to leave my phone locked.

I have read some of the reviews of the 5c, and most are pretty rough. I played around with it at the apple store the other day, and while I wasn't blown away, I wasn't disappointed either. I will likely gift this phone to family for the holidays because they will appreciate the colors and how cool it looks with iOS7 (they aren't as tech savvy and younger). I think the price on the 5c is definitely higher than one would like especially without a contract, but the internal quality doesn't seem to be as bad as some of the reviews I was reading.

All in all, this phone, as with almost all of the iPhone updates, is ahead of the competition, and the premium price is worth it.","5.0 out of 5 stars"
"263","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&pageNumber=263&sortBy=recent","The phone it's self is great but after having a family of 4 owning iPhones for the past 5 years and dropping them occasionally without any damage being done I have to give this phone a one star.  I had my new phone for 3 weeks when it slipped out of my hand onto the pavement and the screen is completely shattered.  What does apple have to say, too bad you have to get a new one, we can't fix it because we don't have the equipment to do so yet.  I believe there is a defect in the manufacturing, a phone should be durable enough to take a fall and this thing is not.","1.0 out of 5 stars"
"220","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&sortBy=recent","excellent product fulfilled my expectations and the delivery was on time","5.0 out of 5 stars"
"234","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_234?ie=UTF8&pageNumber=234&sortBy=recent","H hgbuj bjhhbbhjjjjg hhj","5.0 out of 5 stars"
"232","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_232?ie=UTF8&pageNumber=232&sortBy=recent","do the UNlocked iphones come with the original box and accessories?????","5.0 out of 5 stars"
"264","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_264?ie=UTF8&pageNumber=264&sortBy=recent","Get the AT&T iPhone 5s as ""device only"" at full price (849 + tax).
Set it up as a new phone.

Connect to iTunes on your computer using the lightning and do a factory reset from itunes.
Voila !! iTunes will show you your phone as unlocked !!

Paying anything more than what i mentioned is foolish.

I got it from Apple Store and unlocked it in an hour.
In case you goof up, you can always return the phone within 30 days :)","5.0 out of 5 stars"
"232","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_232?ie=UTF8&pageNumber=232&sortBy=recent","Excellent!!!","5.0 out of 5 stars"
"13","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&sortBy=recent","I didn't received a phone in good condition which was rated as excellent as per producu","1.0 out of 5 stars"
"256","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_256?ie=UTF8&pageNumber=256&sortBy=recent","awesome smart phone, i paid a lot more for an iphone, but i'm happy as an early adopter, actually in brazil that's the price...","5.0 out of 5 stars"
"4","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&sortBy=recent","Ordered the iPhone5s and had a lot of issues with the phone itself. It worked for a day and then went into a standby mode when it automatically did a firmware update; my son was very disappointed. Brought to Apple store and they fixed with new download but then phone kept going black screen and wouldn't charge.  Very disappointed with phone itself, but the return process was quick and easy.  So I rate the used phone low, but I rate the return process high and I had no problem with getting my money back. Not sure I'd buy a used phone again.","3.0 out of 5 stars"
"250","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_250?ie=UTF8&pageNumber=250&sortBy=recent","I live in Ecuador, and I bought the unlocked iPhone 5s. I sent it to some relatives in Miami, who then brought it to me personally. Contrary to other reviews, the phone is indeed unlocked, and it works perfectly with a new nano SIM card. Just make sure that you double check the specific seller you're buying it from, read their reviews, and then make sure the order is fulfilled by Amazon to have an extra amount of certainty. I suppose some sellers have mistakenly sent locked phones, that's why you have to do the homework and check them individually.","5.0 out of 5 stars"
"257","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_257?ie=UTF8&pageNumber=257&sortBy=recent","This phone is nothing short of spectacular.  Smooth as butter. It never lags, app store has a ton of apps and battery life is awesome. I jumped from android with glitchy slow apps to a high end device.","5.0 out of 5 stars"
"17","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&sortBy=recent","Wonderful product Fast shipment","5.0 out of 5 stars"
"216","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&sortBy=recent","perfect","4.0 out of 5 stars"
"218","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&sortBy=recent","I love my new iPhone.  it works very well.  I loved my Samsung, but I really like this phone better.  I am still learning how to use it, but the reception is a lot better than any other phone that I have owned previously.  The phone knows when you are on wifi without having to be told.  I seem to have an easier time with texts & I really love Suri.  Suri is very helpful.  Most importantly, I love the finger print sign in.","5.0 out of 5 stars"
"256","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_256?ie=UTF8&pageNumber=256&sortBy=recent","The phone works great!! Am using it here in Uganda; thaks!!! Again this is a great phone it met my expectations!","5.0 out of 5 stars"
"225","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_225?ie=UTF8&pageNumber=225&sortBy=recent","works excellent came as advertised.  I bought this for my foreign exchange student so her phone will work when she goes back home and we don't have to deal with the B.S. from the phone companies unlocking it.","5.0 out of 5 stars"
"219","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_219?ie=UTF8&pageNumber=219&sortBy=recent","Not worth the price","1.0 out of 5 stars"
"9","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&sortBy=recent","Was a birthday gift, missed return date. Phone worked for two weeks,  FaceTime would not activate. After two weeks, phone would not power on.","1.0 out of 5 stars"
"228","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&sortBy=recent","my wife like it","4.0 out of 5 stars"
"251","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_251?ie=UTF8&pageNumber=251&sortBy=recent","An appliance very special and superb working. I have had some cell phones in a similar category, but none work as well as this one in every way. So I recommend it to anyone who can afford the cost.","5.0 out of 5 stars"
"224","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&sortBy=recent","It don't know it's the problem only with my phone or with all iPhone 5s. It literally eat my battery like crazy. It will run battery out if I put it beside and doing nothing with it. It tried it on my flight back to china","3.0 out of 5 stars"
"10","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","I purchased this phone in May of 2015. By January of 2016, the battery started giving problems in that it was not holding its charge for any length of time. I went to the Apple website and entered the Serial number of this phone as I am aware that certain 2015 Iphones were experiencing problems with its battery. Imagine my concern when the product information from the Apple website advised that the battery on this particular Iphone was already replaced.

How is it possible that this Company could purport to be selling this item as a new Iphone at new Iphone's prices while the records at Apple clearly contradicts this?","1.0 out of 5 stars"
"","","Great buy","5.0 out of 5 stars"
"254","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_254?ie=UTF8&pageNumber=254&sortBy=recent","I recently had a Droid phone, and when it started to lose functions and work properly, I got the iPhone 5S. It is a lot different than I had expected.

Cons:
I had expected Siri to be more accurate, even though it is helpful sometimes.
I wish you could have Live Wallpapers
When you set a photo to wallpaper, it zooms in too much on the photo
Screen size- I wish that it was a bit bigger, considering that the Droid MINI has a bigger screen than the iPhone 5S, Apple kinda made a few customers unhappy.
I wish that you could get most of the same apps as you can on Google Play

Pros:
The fingerprint scanner is amazing. But if you don't think that you're gonna use it, just get the 5C for $100 cheaper
The iPhone 5 and 5S can apply to the same case- Something that I really like about it
iOS
iSight Camera
Ability to connect by iCloud- I can watch TV shows, play movies, or listen to music without downloading it to my iPhone 5S
Slo-Mo Video option, square, and panorama
A7 Chip and Processor- It literally does make it nearly as fast as a computer
And a lot more- Too much to explain

Overall, this is a five star product and I would only recommend this if you care about how fast it is, the fingerprint scanner, slo-mo video, or screen size.
Or, the 5C- Not as fast (but still fairly quick), and the 4-inch display.
If you don't care about any of this, but you still want iOS 7 and siri, or just an iPhone in general (you get the point), you can get the iPhone 4S, with Siri, but not as big of a screen size, for usually less than a dollar with a two year contract.

Thanks!!!","5.0 out of 5 stars"
"","","Cuts off and freezes didn't want to spend $10 for shipping and half to wait for a new one","1.0 out of 5 stars"
"257","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_257?ie=UTF8&pageNumber=257&sortBy=recent","It has excelent features only TouchID is unreliable and after some time simply does not work. This function should be improved.","4.0 out of 5 stars"
"233","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_233?ie=UTF8&pageNumber=233&sortBy=recent","excelente","5.0 out of 5 stars"
"263","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&pageNumber=263&sortBy=recent","Best Handset ever made by apple
Touch id is fast and resposive, camera is amazing
Pros: touch id, light weight,fast proseccer
Cons: Price","5.0 out of 5 stars"
"243","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_243?ie=UTF8&pageNumber=243&sortBy=recent","it's beautiful, nice phone but we really want to see something different, everything is a little bit the same, I hope apple take advantage from the released of the Samsung galaxy s5 to use a little bit of benchmarking to build a better iphone 6","5.0 out of 5 stars"
"235","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_235?ie=UTF8&pageNumber=235&sortBy=recent","I get the product no box, no headphones, just with the charger and the computer.! is released if I am from Venezuela and works flawlessly but I did not get full! the truth is that I disappointed when I saw it but it is the team I wanted! thank God I have it!","2.0 out of 5 stars"
"259","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_259?ie=UTF8&pageNumber=259&sortBy=recent","My iphone works perfectly. Its unlocked and everything is just awesome.
Thanks!. I am in fact writing this review with it! Just love it","5.0 out of 5 stars"
"7","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","Very good","5.0 out of 5 stars"
"258","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_258?ie=UTF8&pageNumber=258&sortBy=recent","My main reason to accepted the offer of the Shop, was the color available. It was supposed that i was buying an Iphone with Silver Color. When i received the Iphone my first sorprise was that the color was Gold.
My question is what kind of refund i can get for such mistake of the Shop?

Lorenzo Brizzi","1.0 out of 5 stars"
"2","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Works as described, it came unlocked and reset, ready for a new configuration, the battery was totally drained, which is actually recommended.","5.0 out of 5 stars"
"16","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","I came with damage. It restarts all the time and presents the blue screen","1.0 out of 5 stars"
"224","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&sortBy=recent","excellent product reached me in time","5.0 out of 5 stars"
"6","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","Just as described. Phone was like new. Price was excellent. Fast shipping. Super happy.","5.0 out of 5 stars"
"227","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&sortBy=recent","Excellent","5.0 out of 5 stars"
"10","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","Received on-time and as described.","5.0 out of 5 stars"
"249","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_249?ie=UTF8&pageNumber=249&sortBy=recent","To be honest i hate apple with a passion, but i bought this phone because a friend wanted it . and i was very impressed that the item came as ordered, within a matter of days, also it is so clean and neat, popped the sim in and bam it was working like a dream. this facetime thing was kinda interesting and just a all around good product from a great seller.","5.0 out of 5 stars"
"232","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_232?ie=UTF8&pageNumber=232&sortBy=recent","Excellent","5.0 out of 5 stars"
"264","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_264?ie=UTF8&pageNumber=264&sortBy=recent","ETA 5/11/2014:  Apple is now committed to pushing this into their affordable category.  The $99 deals abound not just for mother's day and store employees have been given this device in exchange for the last lowest commonn demoninator model - the ipod touch.

***

This phone is not as audible as the 4 for an unknown reason - it has to be on its maximum volume level and even then words are missed and you have to ask the caller to repeat themselves.

The White/Silver version looks VERY Korean.  It's not slick and sophisticated in my opinion.  It evokes the spirit of a Samsung smartphone in white that has been shrunk down.  If this were the Iphone6, I would be much happier since a Samsung Galaxy Note 3 order was cancelled to get this phone but we felt we really needed an updated smartphone.  Hopefully, Apple devices will retain their resalability.

We have laptops and rokus using wifi with no problem but the touch 4g always buffered after a few minutes and you would think that this latest and greatest would have as decent wifi as a $35 Roku LT but that is not the case.  Since I am not an Apple addict, I would return this phone and never touch another Apple device but I am not primary user of this brand's products so I try to do as much research as I can stomach to cushion the expected frustrations of signing on to own and participate in this artificial reality.

The sensor issues seem to be due to a new supplier, Bosch, and that means ALL the new phones are affected and Apple is not known for doing a product recall.  The sensors are off by DIFFERENT degrees so it is not believable that any firmware or app will be able to offset the sensor - at best, they will embed software that will throw the sensors off in the opposite direction to minimize the amount it is off level.  SO LAME. I haven't pulled out a carpenter's level yet to test it but the ongoing revelations including a teardown of the phone indicate that Bosch screwed up and all 5s and 5c owners will be stuck with this because Apple never fixed antennagate on the iPhone 4.  They certainly never contacted owners of the 4 to offer them a free case as their idea of a ""fix"" for the antenna problem.

It takes forever for the fingerprint sensor to identify your fingerprint so get comfortable before you press your finger on it because you can't lift it up until Apple is finished.

SIRI is a toy - an elaborate Magic 8 Ball with more responses tuned in.  It is easier to voicedial on a dumbphone than to use Siri's primary purpose in life because ultimately, Siri is NOT AT ALL intelligent.  What Siri does do if you play around long enough to realize is RECORD YOUR VOICE and then repeat what you said in Siri's voice which means their software coded your voice and translated into Siri's voice - it does NOT mean that Susan Bennett happened to record the same words that you just spoke to Siri.  That in addition to the fingerprint sensor and the cameras mean this device can COPY you.

Still, we are okay with upgrading to this phone.  There simply were too many things after two years that the Iphone 4 could not do like iBook.  We never updated the iOS 4 sparing us battery issues like the ones for the Touch 4G so this is how we think the Apple devices work - when you can afford to upgrade, pick the latest model even if an older version is free so you don't get locked out of new features like ""autofocus"" that only works with the 5s camera.

Don't sell your old iphone for ninety bucks or whatever.  Keep it and don't order product protection so if the new phone gets destroyed or stolen before the two years are up, you have a cheaper backup than the monthly protection plan.

When the next iphone after your version is iminent, upgrade your iOS and then never upgrade it again to spare yourself all the coincidental problems that make you want to upgrade to the latest and greatest that don't suffer all these handicaps after ugprading to the new iOS.

Scour the repetitive articles and then turn off all the settings that drain the battery like auto app refresh.

KNOW that Apple does not do product recalls and be careful with overcharging your nonremovable battery.  If not for Android updating and malware issues, we would have broken from Buying American (Chinese suicides) for the Samsung Galaxy Note 3.  Ultimately, we just didn't want to do too much work with a smartphone so we are still with Apple.  Apple customer service is not that great, not at all generous but if we have to have a smartphone which is driven by the media to be a keeping up with the Jones, it is better to be with the operating system that seems favored by app developers and yes, there is a cultural comfort level with dealing with an American brand.

After our problems with the touch 64gb and Apple customer service being no help with the battery issue, we are loathe to max out storage for any Apple device with nonremovable memory and battery but 16gb fills up pretty easily so we are going with 32 gb.  The Iphone has not sold me on Mac computers which I have never owned and I think are overpriced and some kind of IDEA of computing that is not value for money though it may look and be easy to use.  As smartphones go however, Android is an unpreposessing name and so are their iterations especially ""jellybean"" - very offputting.  The fact that even if you don't mind not getting a timely OS update may still kill the apps you do have and that malware is an issue with the apps forcing some phones to get bricked is why we are not indulging in the tempting Samsung offerings.

We don't trust Apple because of what we learned from the touch 4g battery issues but we don't trust nonApple brands more as a result of not trusting Apple.

The issues with Gmail privacy have certainly cast suspicion on the integrity of what Google does including their Android OS.  Whatever happened to not being evil?

If Microsoft had the breadth of apps and media products for sale (Android doesn't have the scope of the iTunes store) then I would consider a Windows phone but browsing the Android app store - no South Park episodes! - made me cancel the order for the Samsung Galaxy Note 3.  Hopefully, the resale market for Apple will still be healthy then - another difference from Android phones.

CASE of choice:

Tylt Energi Power Case for iPhone 5/5S - Retail Packaging - Black/Gray which is subtly shaped in a charming way and feels MUCH better than the rubbery grippy silicone cases so even if it did not provide the extended battery, I would still use this case BUT the lightning cables are no longer needed as it has a provided micro usb cable.

CASES THAT BLOW:

SPIGEN SGP SGP10088 Slim Armor Case for iPhone 5/5S - 1 Pack - Retail Packaging - Metal Slate has a too low ridge around the front offering little if any protection and it was too thick to allow the lightning cable from monster to charge the phone.  I am using the provided screen protector however.

The very expensive Lifeproof iPhone 5 Case - 1 Pack - Retail Packaging - White And Gray covers the fingerprint sensor but shows the back of the phone so everyone know which color you got and they are coming out with a case for the 5s BUT I got the feeling it was scratching the sides of the phone when I tested it out.

If Buying American, Choosing Apple versus Google's Motorola, REMEMBER The Pacific and know that if Apple falls, so might these suppliers:

Japanese electronics makers appear incapable of making the world-winning products that they made a generation ago. Even credit agencies are not optimistic about their prospects. Sony's credit rating? Junk. Sharp? Junk. Panasonic? Junk.

Research by Morikawa and Goto shows how in 2012 Japan's electronics giants were using Apple as a life support system.

Some of the figures are staggering.

At Sharp's Kameyama No. 1 factory near Osaka, 100 percent of liquid-crystal display panels were devoted to Apple. Of the camera sensors from Sony's Kumamoto factory, 50 percent were for the US company's devices. Half of the DRAM production at Elpida's Hiroshima factory: for Apple.","3.0 out of 5 stars"
"255","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_255?ie=UTF8&pageNumber=255&sortBy=recent","I love it. I got everything what I want in a phone.I recommended it to my nephew so he both his parents , sister and himself","5.0 out of 5 stars"
"13","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&sortBy=recent","The iPhone I purchased, as refurbished, seems to work like new! The only visible damage to it is little paint chips around the bottom trim. I am very happy with my purchase. It also arrived only 3 days after the purchase. Very Great Company!","5.0 out of 5 stars"
"221","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&sortBy=recent","good","5.0 out of 5 stars"
"259","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_259?ie=UTF8&pageNumber=259&sortBy=recent","The phone is ok, the quality of the phone is fine and it is faster than its previous version (5).

The only aspect I am not satisfied is for the USPS two business days delivery didn't work, as I received my item one day late (it took 3 business days). If I knew it I'd better pick the 3-5 days,delivery that is quite cheaper.","3.0 out of 5 stars"
"237","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_237?ie=UTF8&pageNumber=237&sortBy=recent","hhhhhhhhhhhhhhhhhhhhhhhSkullcandy Skullcandy Smokin Buds with Mic Earphones/Earbuds Stereo Headphone - Carbon...Smokin Buds with Mic Earphones/Earbuds Stereo Headphone - Carbon...hhhhhhh hdth","4.0 out of 5 stars"
"225","http://www.amazon.com/Apple-iPhone-5s-Unlocked-Cellphone/product-reviews/B00F3J4B5S/ref=cm_cr_arp_d_paging_btm_225?ie=UTF8&pageNumber=225&sortBy=recent","Excelente","5.0 out of 5 stars"
