pagination,pagination-href,body,Stars
"20","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","I was waiting for this new wonder by Samsung and atlast I got it in my hand. Out of Black, white , Gold and Silver I chose the gold one. No doubt Samsung has again shown its creativity in its new launch Galaxy S7.

I will start with not so impressive points of this new tech wonder-
1) Similar look to S6- It looks so similar to older version S6 in design. At least a new version should have differences from its predecessors not only by features but also by look. Both of them are same by size, look , height , width. Only slight differences are there by look. S6 is more flat at the back whereas S7 has curved panel.
The rear camera in s6 sticks out a bit whereas in S7 the camera is more flat.
2) No Type c USB - I will miss my nexus Type c usb connector in S7 which I really enjoy in my google nexus 5X. S again I will be missing my fast charging here which is most needed when you are in a hurry and want to get your phone atleast half charged within a couple of minutes.
3) No 3D touch- I love 3D touch of my iPhone 6S plus which I will be missing in this S7.

Now the best and most impressive sides of S7 are -
1) Better camera than S6-  In spite of the significant megapixel difference in camera between S6 and S7 ( S6 has 16 MP rear camera where as S7 has 12 mp rear camera ) I would say the camera is much better than S6 . Pictures comes solid in S7 and you will not have a chance to think about the megapixel difference.
2) Waterproof phone- Yeah, Samsung has created the wonder fully waterproof which is savior to those worries if your phone accidentally gets dropped in water.
3) Better battery performance - Combo of 3000 mah battery and android marshmallow featuring long lasting battery will make S7 horse of a long race.
4) Micro SD card support- It supports Micro SD card which is a win win over S6.

I am using this phone and have no complaints still now and pretty happy with my golden S7.","5.0 out of 5 stars"
"20","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","Oh, another year 2016. Another set of phones from manufacturers! I have been hooked onto get the latest phone every year syndrome and love reviewing specifics. Disclaimer, I love Android and have been using from very early days. Samsung Galaxy S7 still is evolutionary. If you have an older phone more than 2 years old, absolutely get this. So do check local specs. I played around with both S7 and S7 Edge for few days and my opinions are based on this. There are tons of reviews going into lot of details, so I am focused on few other aspects like what’s out there and how to compare specs. Overall S7 and S7 were very slick. If I have to make a choice between S7 and G5, I will slightly lean towards G5 but both are fantastic!

First Big Changes: microSD is back. And back with a vengeance 200 GB. I love it, and have been using it in my current LG as well.  Unfortunately, the battery is non-removable, has not been addressed. The only flagship to feature a removable battery so far this year is the LG G5. I know many of you loyal Samsung fans says BUMMER! I was a diehard fan of Samsung till S4, then I went to LG G2/G3. I was very curious to try out S7 as they are most talked about now. Why did I love it?! Screen is a beauty on S6 – Just Gorgeous. Just go to a retail store and feel it!

The Edge feature is still gimmicky. I think it will fold into regular phones at some point. It is certainly fancy and nice to show off, but I would rather buy an Android wear watch like Motorola 360 or Samsung Gear or LG R series.

IF YOU HAVE LAST YEAR model of any phone, PLEASE DON’T upgrade. Phones are becoming so standard and power packed it makes no sense to upgrade and waste money every year. I buy and sell so many phones as it is like a hobby for me, but I stick to one phone as primary for couple of years now. My main requirements are a 200 GB microSD, good screen, battery life and performance. I am trying hard to see if I can live without one.

In my opinion, following are key specs to consider when you buying a phone. Most of others are standard or does not matter at all. First size, weight and resolution are part of look and feel. RAM/CPU part of performance. External Storage is part of expandability. Camera is obvious! SAR (Specific Absorption Rating) is an often ignored, but I feel essential to making a buying choice. Manufacturers don’t advertise or mention SAR prominently.

phone parameters: {size, weight, resolution, ppi, RAM, ext Storage, camera, CPU, USA SAR rating}

Samsung Galaxy S7: 5.61 x 2.74 x 0.31 in, 152 gm, 1440 x 2560 pixels, 5.1 in, 577 ppi, 4 GB RAM, YES MICROSD SLOT (GOOD!), Internal Storage upto 128 GB, Exynos 7420 Quad-core 1.5 GHz Cortex-A53 & Quad-core 2.1 GHz Cortex-A57, Gorilla Glass 4, 16 MP/5MP camera, SAR 1.40 W/kg (head)  1.59 W/kg (body)  NANO SIM
Samsung Galaxy S6: 5.65 x 2.78 x 0.27 in, 138 gm, 1440 x 2560 pixels, 5.1 in, 577 ppi, 3 GB RAM, NO MICROSD SLOT upto 200 GB (bummer), Internal Storage upto 64 GB, Qualcomm MSM8996 Snapdragon 820/Exynos 8890 Octa, Gorilla Glass 4, 16 MP/5MP camera, SAR 1.15 W/kg (head), 1.16 W/kg (body) NANO SIM

Samsung Galaxy S6 Edge: Slightly lower dimensions, 0.01 in thicker, 6 gm less weight, Same resolution, Curved Screen,

HTC One M9: 5.69 x 2.74 x 0.38 in, 157 gm, 1080 x 1920 pixels, 5 in, 441 ppi, 3 GB RAM, microSD upto 128 GB!, 20.7 MP (rear), 4 MP(front for selfies), Qualcomm Snapdragon 810, Quad-core 1.5 GHz Cortex-A53 & Quad-core 2 GHz Cortex-A57

LG G5: 5.88 x 2.91 x 0.30 in, 159 gm, 2560 x 1440 pixels, 5.3 in, 554 ppi, 4 GB RAM, microSD upto 200 GB, 16 MP/8 MP, Dual-core 2.15 GHz Kryo & dual-core 1.6 GHz Kryo - H850, Quad-core Cortex-A72 & quad-core Cortex-A53 - H840 , xx W/kg (head), yy W/kg (body) (unknown at the time of writing) Nano SIM

Google Nexus 6: 6.27 x 3.27 x 0.60 in, 184 gm, 2560 x 1440 pixels, 5.96 in, 493 ppi, 3 GB RAM, no ext Storage, 13 MP/2 MP, Qualcomm Snapdragon 805, Quad-core 2.7 GHz Krait 450, Adreno 420, 1.47 W/kg (head), 0.93 W/kg (body)

Apple iPhone 6 PLUS: 6.22 x 3.06 x 0.288 in, 172 gm, 1920 x 1080 pixels, 5.5 in, 401 ppi, 1 GB RAM, no ext storage, 8 MP/1.2 MP, Apple A7, Dual-core 1.3 GHz Cyclone (ARM v8-based), 1.12 W/kg (head), 1.18 W/kg (body)

Samsung Galaxy Note 4 N910: 6.04 x 3.09 x 0.33 in, 176 gm, 2560 x 1440 pixels, 5.7 in, 515 ppi, 3 GB RAM, micro SD upto `128 GB, 16 MP/3.7MP, Exynos 5 Octa 5420, Quad-core 1.9 GHz Cortex-A15 & quad-core 1.3 GHz Cortex-A7, SAR: 0.37 W/kg (head), 0.88 W/kg (body)

Amazon Kindle Fire: 5.5” x 2.6” x 0.35”, 160 g, 1280 x 720 pixels, 4.7”, 315 ppi, 2 GB RAM, 32 GB, no microSD, 2.2GHz Quad-core Snapdragon 800 CPU, with Adreno 330 GPU, nanoSIM, SAR: 1.34 watts/kg

Given the above key specs, my suggestion to my friends is to choose 2 or 3 KEY features you require (may be large screen size, maybe less weight, maybe more CPU power) and then start nailing down the phones. Definitely and definitely go to a phone or a big box store and feel the phone. Nothing replaces that. In the end you are using it for days and years, so the tactile feel is very important. I have used all these phones and at a high level they are all good. Few things here and there. And yes the cost. If you are in for a new smartphone and has a budget issue, GET LAST YEAR MODEL. They are as good as current year and probably half the cost! In this case I even suggest Galaxy S4 as it is an outstanding phone. It’s much cheaper and you will be happy!!

SCREEN SIZE/RESOLUTION:
I have experimented with many phone sizes and I have come to a conclusion 5” is the best form factor for me. Your mileage may vary, The display is absolutely stunning with a Quad HD screen and you have to see to feel it.

ANDROID UI:
S7 has Android OS v6.0 (Marshmallow)out of the box. User Interface has a flatter and simpler design, as is now the trend across the industry. Once you get used to user interface you get used to it. Android is very flexible and when I show my phone to a iPhone users they are usually in awe. I recently showed to my friends the details of processes. Battery usage like which process takes up more battery.

S-Health is a big deal, the app is beautiful and the heart rate and oxygen level measurements are great to keep track. I use Runtastic Pro and Nike+, but like the UI of S-Health too.

CAMERA:
Fantastic camera. One of the best smartphone cameras. Period.

PROCESSING POWER:
Don’t bother about it. For 99% of users, this is good enough. The phone has more processing power than the rocket that went to moon first time and much more. The games are very smooth, the UI is very smooth.

NFC Tags:
Wow, this is the most underrated in all reviews. I use AndroidPay constantly. I use it in WholeFoods and it is so easy. I have used at Walgreens too. Get bunch ( I mean around 10) of NFC Tags and use in bedrooms, offices, cars, living room and customize what your phone wants to do in those areas. For example, when I enter the car most often I use a) Navigation b) Listen to Podcasts. So I program my NFC tags accordingly using apps like Trigger and tap my phone to the NFC Tag and boom, phone does both.

BATTERY:
Do you really need to care for battery anymore. I don’t. Just use the phone. I have battery power banks with capacity as high as 30,000 mAh to 8000 mAh that I can charge virtually anywhere without a power supply. So this has become moot for me in past year. I would also suggest you get power banks and not really care of battery drainage. Use the phone and enjoy!

To give a sample, I tried following apps and they just worked awesome.

Amazon Mobile, Androidify, Aldiko Premium, Angry Birds (multiple themes), Asphalt 8, Box, Chrome, Android Pay, NAVIGON (from Garmin - offline maps), Nokia HERE Maps, Google Navigation/Earth/Maps, Google Drive, Ebay, Linkedin, Google Music, Tapatalk (awesome forum browsing app), Microsoft One Note (legacy docs, skydrive of 25 GB is good), Microsoft Office, (yes they have for Android!), Subsonic Music Streamer, TweetCaster Pro for Android (excellent twitter client), Twit.Tv, Trigger

Ask questions. I will be glad to answer any questions within 24 hours.","5.0 out of 5 stars"
"","","This phone is GREAT, it's all I hoped it would be. I would have given it 5 stars BUT I did not get a charging port that is compatible with the regular wall socket 😒, instead I got this adapter which has no ends for a wall socket & that was it so I was upset but i just used my old Samsung  charger since this was an upgrade. Apart from THAT problem everything was GREAT","4.0 out of 5 stars"
"14","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&sortBy=recent","This phone is marketed as international version, but box has a sticker that says it will only accept American SIM.","1.0 out of 5 stars"
"3","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","Some issues with Bluetooth (noise in the sound) and wifi connection (does not see some networks)  must be resolved... Beyond that the camera is much better then my wife's Iphone 6s, in fact so much better that she now finally decided to migrate to Galaxy in the next change in about 3 years...","4.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","looks great for the short time i use it, arrived on time. hopefully will be working for long time with no problems.","5.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Better  than, what I thought","5.0 out of 5 stars"
"3","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","This phone was as described.  It has all the great features you expect from a Galaxy phone plus some.  The camera quality is great and when adding an online storage option you never have to worry about space.  I bought this phone because they put the SD card slot back which allowed me to put a 128GB card in to give more space.  I would highly recommend this phone to anyone who is currently looking to upgrade.","5.0 out of 5 stars"
"4","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&sortBy=recent","excelente !!","5.0 out of 5 stars"
"4","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&sortBy=recent","S7 Camera is not good compared to Samsung S6. I still love my Samsung S6 videos and pictures. That's reason I thought of upgrading it, but it was a bad choice. Clarity is much less and the overall picture quality is poor.","1.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","The battery drain is horrendous and the only thing that is turned on is wifi.  I lose approximately 10% battery per hour.  Notifications for any app are very spotty and most of the time just don't work.  I've read that if you play a game your notifications turn off while you're playing so that may be the issue.  I don't play any games on this phone so that's utter BS.  Samsung decided to get rid of the memory pooling so having the external SD card reader for that purpose is just stupid.","1.0 out of 5 stars"
"11","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","Warning!!!

2nd imei is not automatically recognized by Verizon wireless. be ready to flash or gevey sim it to work","3.0 out of 5 stars"
"18","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","The Samsung Galaxy S7,

Where do I start. Excellent smartphone with 4GB of ram, sleek and slim metal body, 12-mp camera (excellent in low light), 32GB storage and a Quad HD display. This stunning device is worth the price. The Samsung Galaxy S7 is not just another regular smartphone, it is a powerful gaming machine. With the new Mali-T880 MP12 GPU, console-type games can run without any lag on the device without draining the battery. I forgot to mention the 3000mAh battery which is a big step up from the S6's battery. The Galaxy S7 is much more power efficient than the S6 and the battery can last a long time with the Ultra Power Saving Mode. It is also full ip68 waterproof meaning that it can be underwater 1.5m depth for 30-minutes and come out perfect. Unlike the Galaxy S6, the S7 has expandable storage. You can insert a micro-sd card up with a maximum of 200gb of capacity. That will solve the problem that everyone has, the problem of low storage available.  The Galaxy s& is recommended to all those people out there who want a quality smartphone with a powerful processor, a stunning QHD display, and overall the very best smartphone.","5.0 out of 5 stars"
"19","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Yeah I did a review, on it of unboxing it of Galaxy S7. I love the GPS on this thing compared to my other generic Android phone. It was spot on.

[...]","5.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","This is not an unlocked international version!
This device does not work outside of the US or with a non US sim. It's locked!
Don't buy it if you are outside of the US.","1.0 out of 5 stars"
"6","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","The galaxy S7 is the best phone I have ever used.Its pictures,reception and its general performance surpasses every phone known to me","5.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","I have been with me for about a week, so far the phone is working perfect. The product is the same the one I ordered.
Looks like the battery is not as good as I thought, however, I'm playing with any different features the phone has in order to check that everything is OK, so maybe that's the reason why the battery doesn't keep so long.
Great price also.","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","This is the UK version so Full LTE displays as 4G which in Europe is LTE (or full 4G) on this ""international"" version, apart from that the phone is excellent as far as the speed, screen and battery, best Android phone I've ever had!","5.0 out of 5 stars"
"20","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","All that I purchased so far is going well","5.0 out of 5 stars"
"9","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&sortBy=recent","Well satisfied.","5.0 out of 5 stars"
"9","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&sortBy=recent","I want to know if this phone will work in the Turks and Caicos Islands on FLOW and Digicel Networks?","5.0 out of 5 stars"
"17","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&sortBy=recent","What makes this phone ahead of its competitors is the wireless charging feature that is very convenient when you're a busy person! Great phone!","5.0 out of 5 stars"
"20","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","I preordered the Samsung Galaxy S7 Edge from T-Mobile on the 23rd. I received it on the March 1st, ahead of the official launch. As soon as it came in, I put my old phone down (Samsung Note Edge) and started using my new gadget.

Right out of the box, the first think I notices was how thin it was. The camera bump is almost non existent. It may also be worth mentioning I got the Titanium Silver, although it has a sort of gold tint to it. The body feels solid and very well built. The four buttons (Home, Power, volume up and down) are well fitting and there is little wiggling.

What we don't see is the dust and water resistant properties, and frankly, I do not want to test it out.

The speaker, voice hole, power/usb port. and headphone jack are all on the bottom of the phone. At the top is another microphone hole, and the sim card/storage card slot.

This is preference, but I dislike having my earphone jacks on the bottom of the phone. Also, the major selling point of this phone, the edge's, are all but lost in the sleek design. Unlike the Note Edge, the edge just seems too narrow and thin, making it more of a visual appeal rather than an actual useful tool. The Note Edge had a sharper slop and large edge screen for actual apps, short cuts, ect. For the S7 Edge, you have to bring out the modified ""edge screen"", and honestly, even the S7 non-edge can do same thing. Overall, getting the S7 Edge over the S7 non-edge is just the size of the screen.

The Home button has a finger scanner in it, so when you register a passcode, you can assign your finger print as well to unlock faster. So far it works very well.

The camera quality is excellent. The best I have seen on a phone. This comparing to the Note Edge's 16MP and Moto Pure's 21MP. MP now are more for numbers and touting, but S7 Edge proves that a ""lower"" MP count of 12 can surpass the quality of higher MP cameras. The pictures in low light, action shots, close ups, bright lights, ect are fast and accurate. I have yet to encounter much blur. This is a huge leap from the past Samsung cameras that have been plagued with zooming and focusing issues.

The OS. With the power behind this phone, and 4 GB of ram, this thing flies. I spent so time removing the bloatware that Samsung packs on it. The enhanced edge menu is not as good as the standard Note Edge's menu. Unfortunately, either the phone hardware or the Marshmallow Android operating system is having some issues.

Apps on the phone work good about 80% of the time. The other 20% I have had issues with the app just closing all together. This is probably due to the ""newish"" Android OS that comes installed, so hopefully it gets patched soon.

The screen is extra sensitive, even after calibration. I scroll, and am very careful not to move my finger too fast or double tap, but the phone 30-40% of the time registers it as a tap. Also, wifi cuts in and out. I have switched routers, reset phone, ect, but the wifi drops a few times an hour. Mostly when the phone screen turns off.

The screen picture is beautiful. can't say much more than that. Can't wait to try with the Gear VR.
Finally, call quality. For me, the speaker is not very loud, both on speaker phone mode and off. Sound on the other end of the call seems adequate, so no complaints there.

In summary, the phone is pretty dang good. The now useless edge screen, wifi issues, screen sensitivity issues, and app issues are the reasons why the phone does not get a perfect score.","4.0 out of 5 stars"
"13","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&sortBy=recent","It is G930F even though it says america sim only, since it is G930F, should work with other sim, no cushion in package, looked for scratches, found a grain like bump on the aluminum side, can live with that, nice phone.","4.0 out of 5 stars"
"15","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","Just received today, and just a couple minor glitches, but am otherwise expecting this phone to be as great as promised.  So just a few comments.
1.  Do charge the battery before first use. And, yes, charging is fast.
2.  This phone takes a NANO sim card.  That's smaller than my prior sim, so necessitated a trip into a local AT&T store for a new sim.  Which was relatively quick, after a wait, and the phone, yes, unlocked phone, readily worked fine.
3.  Prior to heading into AT&T, though, I was able to complete most of the initial phone set up using my local Wi-Fi connection.  Neat.  But I did notice that the phone felt a bit warm during this process.  I now have the phone in a case, and no longer feels warm, though that could be somewhat due to the case.  But after initial, I didn't really notice my warmth from the phone either.
4.  Battery remaining % is displayed right on the lock screen.  Nice.  But battery life does seem to fall off fairly quickly.  But will let this battery discharge and recharge a few times, and then see where things stand.
5.  My granddaughter asked why I got a smaller phone, but I'm hoping that with this higher resolution to not miss my former larger phone.  Time will tell.
6.  My biggest con?  The screen covering the speaker located on the bottom edge is applied at an angle and appears damaged and crunched.  Speaker is fine, best that I can tell, and so I am not interested in returning for a small cosmetic.  Still, I'd have preferred that QC had caught.  So dinging one star.","4.0 out of 5 stars"
"9","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&sortBy=recent","Nice phone, love the camara,","4.0 out of 5 stars"
"5","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&sortBy=recent","Awesome phone. Great service.","5.0 out of 5 stars"
"10","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","Awesome phone really !  I upgraded from a S4 mini and what an improvement.  Dont read bad reviews , its an awesome phone!","5.0 out of 5 stars"
"10","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","Excellent. Highly recomendable","5.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","This phone will not allow you to change fonts from downloaded apps. Many Google apps are incompatible.  I'm told by Samsung that tjose options were removed. It seems like a small thing but it means my expensive ""premium"" ""best phone on the market "" does less than my cheap Grand Prime.","3.0 out of 5 stars"
"8","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&sortBy=recent","Best phone ever. I bought the dual sim one and it works awesome.","5.0 out of 5 stars"
"13","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&sortBy=recent","Ordered the Black Onyx international version and received the Titanium Silver version. Comes with an American Sim only sticker on the box. Not truly an international phone. Exynos processor is much better than the Snapdragon version used In the US. Returned for refund.","2.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","ITS BEEN A MONTH SINCE I GOT THE PHONE AND TO NOW I STILL DONT HAVE FULL USE OF THE DEVICE! HORRIBLE BUY! ITS NOT READING MY SIM SO I HAVE TO RESTART EVER SO OFTEN AND PROBLEM PERSISTS. NOW WHEN THE SCREEN GOES OFF THE PHONE GOES DEAD, EVEN WITH FULL CHARGE, THEN IT TAKES A WHILE FOR I CAN SWITCH IT BACK OK. WORSE WORSE WORSE BUY, I AM SO SAD AND DISAPPOINTED AND WHQT MAKES IT WORSE IS THAT IT WAS SUPPOSED TO BE A GIFT! ! NOW MY GF HAS NO PHONE BECAUSE THIS ONE IS CRAP!!!!!!","2.0 out of 5 stars"
"20","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","I preordered this phone through Verizon wireless website and it came ahead of schedule on March 8. By ordering through a carrier the price was a few hundred dollars cheaper than what the unlocked version costs on amazon. Out of the box you get the phone itself, a charging cable, headphone earbuds, a usb connector (to connect 2 phones together), and a tool to open the sd card tray. Its easy to not see the small metal sd card tray tool, so be careful. I am switching from a Samsung S4 and the quality of this phones build is noticable. The S4 was made of plastic and felt cheap, the S7 is glass front, glass back and metal sides and feels sleeker and sturdier. I was concerned that the back was made of glass but the guy at the verizon store says they get very few complaints of the back shattering. I rarely drop my phone so I'm not worried. You can insert a removable SD card into a tray at the top of the device. you stick the SD card tool into a little hole at the top and a tray pops out. If you pull the entire tray out the SIM card can fall out so be careful. This phone is physically bigger than my S4 (length) but slightly thinner.

Setup was a breeze although it took some time. I had to log into verizonwireless website find the right links and activate the phone from the website. If you by from a physical location they will set it up for you. Most of my apps, pics, and settings transferred over automatically.

There is a fingerprint scanner in the home screen button, but you can choose other security options like pattern or pin if you so choose. Speakers are on the bottom near the usb input and headphone jack, so that means if phone is lying face up you can still hear from the speakers (S4 speakers were on back which meant sound could get muffled when laying the phone down or if hand is covering back). not a fan of headphone jack on bottom but thats a minor annoyance. Screen is bright and looks great. Camera is fewer MP than the S6 but this camera supposedly lets in more light. All the pictures I took look great.

The phone moves very fast. There is no lag opening apps. For all of you who are dropping your phones in the toilet or in your beer, this phone is waterproof! SAMSUNG PAY! So this was a surprise to me, Samsung Pay is awesome. The Galaxy S7 supports MST which simulates the magnetic stripe on your credit card which means you can use Samsung Pay anywhere that has a credit card machine. This is better than Android pay and Apple Pay which use NFC and can only be used at a small number of retailers.

So first annoying thing I noticed was Verizon and Samsung put a bunch of their own apps on the phone. I was confused on how I should be sending text messages because there was a Google, Verizon and samsung messaging app! I just want one app to text, I dont need 3. Also the phone gets noticeably warm with use. i'm guessing this may partially be due to the fact that it has been downloading pics, contacts, apps and everything from the cloud. This is a bit surprising to me since this phone is supposed to have liquid cooling. If I were playing a game on the phone it would probably get pretty hot.

So Pro/Con time:
Pros:
Waterproof
Removable Storage (phones without this just try to charge you more for storage, its cheap to buy SD cards)
Camera (lower MP, but it lets in more light, pics look noticeably better)
Bigger battery (longer battery life and fast charging, also able to charge wireless)
Faster (no lag opening apps, browsing web is fast)
Android Marshmallow

Cons:
Bloatware (came pre loaded with 7 samsung apps, 8 verizon apps, not to mention 10 google apps but i actually use the google ones)
Glass back attracts fingerprints
No USB type C - small annoyance. Things are moving to type C and its nice that C fits both ways, but at same time micro USB is ubiquitous so I can use 1000 different micro USB chargers I have lying around
Crashes - So far the phone has crashed at least once per day. and the fingerprint sensor has stopped working a few times

SHOULD YOU BUY?
If you have S4 or older - This is a no brainer upgrade right away
If you have an S5 - I would upgrade. They brought back the waterproof, you have the removable SD card slot, bigger processor bigger battery
If you have the S6 - I probably wouldn't upgrade. Yes they brought back features that weren't on the S6 but I'm not sure that's worth spending the money to upgrade from the S6 after only a year. S6 is still a good phone.
Wait for LG G5? - This is an interesting debate. The G5 has more unique features like modular accessories to add to bottom of the phone. LG ditched the leather customizable back for an all aluminum body so its now closer to Iphone in styling. The G5 does not have wireless charging or samsung pay (just android pay). Its really a toss up on which of these two you should get","5.0 out of 5 stars"
"3","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","Seal was broken on the box but phone seemed untouched. Came with a European charger and a converter but I bought a US charger because the converter was bulky. Other than that love this phone. Thought it was plain white but it is Pearl and therefore very iridescent.","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Phone/product-reviews/B01CJU8FV4/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","Everything in this phone from the processor, software, camera is great but the outside is very fragile and slippery. Today this phone fell out of my pocket during gym and the side bezel got chipped everywhere. I recommend buying case as soon as you buy this phone and be careful of clumsimess","4.0 out of 5 stars"
"","","good product! will buy it in future!","5.0 out of 5 stars"
