pagination,pagination-href,body,Stars
"41","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","So far this phone is great. Some problems with the OS and Moto Voice fighting each other. But I try to ignore that. The sensors are amazing. I never have to press power. Shake to flashlight is awesome and so is twist to camera. Great features someone though of. Voice quality is good, not stellar. Battery life and charge is amazing. I am 4.5 outta 10. No notification light which sucks, unless you 'root' it.hmmm","5.0 out of 5 stars"
"27","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","This phone is fast, I switched over from a Oneplus One and the speed of this blew me away. The display is leaps and bounds better than most phones out there, very crisp and clear.  It has a MicroSD slot which is rare now and days.  The only down side is the battery is not removalable but the charger that is supplied makes up for that, it will charge the phone in less than a hour.  10 mins on the charger and you're close to 50% then it switches to a slow charge to keep from overheating the battery.  Very recommend phone.","5.0 out of 5 stars"
"83","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&sortBy=recent","Great phone. Love everything about it. Very competitive pricing as well.","5.0 out of 5 stars"
"48","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&sortBy=recent","I have been using waterproof flip phones for the past 5 years and finally decided to get a smart phone. Now using this moto X on Verizon, activated in store with new nano sim, smooth and no problem. I also used it in China with China Mobile (CMCC) for one month, no problem. The call quality is good, with mainly email and web surfing battery could last about 30 hours. It does get a little bit warm when you make a video call for 30 minutes.
The transparent plastic bumper cover coming in box is not good, catching dirt easily and cracked on the second week. So now I am just using it naked, the rubber back feels nice to hold.","4.0 out of 5 stars"
"92","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&sortBy=recent","Taking off two stars because A. The camera is just extremely blurry (with HDR / night mode off) unless the lighting is PERFECT. Even on a cloudy day the images come out muddy. The camera app doesn't even bother trying to focus where you point it seems.

Battery is meh, my HTC m8 routinely got 6 hours SoT this phone barely manages 4, probably going to sell it.

Pros: Beautiful display
720p slo mo looks amazing
love the wood back
front speakers beat anything else on the market (including the m9)
near stock experience is smooth","3.0 out of 5 stars"
"20","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","I fell in love with this phone the minute I saw it I was very disappointed to find out that the phone has a glitch and is not compatible with Verizon. I would definitely check with your carrier to make sure this glitch doesn't affect other major networks. By the way, they have must enter a SIM card number in order to find out about the glitch. I also took a star away on the product as Motorola was aware of this problem Sept 2015 and claimed the issue would be fixed in a ""couple of days""","2.0 out of 5 stars"
"25","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&sortBy=recent","Love this phone!","5.0 out of 5 stars"
"91","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","I can't believe all Verizon customers  negatives reviews

If you are a Verizon customer please you need to blame to Verizon ,  not  the phone ... The phone is completely compatible with Verizon the problem  is Verizon that their are refusing to add the emei to their data base for now .. Verizon say need more time to add it ... Probably their are busy thinking how to increase you bill  or how to rise  their prices .  this is the best Android phone ever build since today","5.0 out of 5 stars"
"","","Excelent","5.0 out of 5 stars"
"46","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","Excellent","5.0 out of 5 stars"
"29","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&sortBy=recent","Beautiful phone with a camera that can't be beat.","5.0 out of 5 stars"
"32","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&sortBy=recent","This happened to be a ""Today's Deal"" on the morning I dropped my Iphone5S, cracking its screen.  Without much thought and with little research, I bought it.  I am thrilled.  The 5.7"" screen is significantly easier for me to read than was the Iphone's 5 inch screen.  I can now easily read email and texts without reading glasses. I find myself using phone features that, though similar versions existed on the Iphone, I had never used because they were too hard to read.  For example, I read news articles off the feed that has learned my interests.  My vision is not particularly poor, but I am middle aged and, uh, size matters.  The 5.7"" is perfect.  My hands are average for a man, and I think I'd find a larger phone a bit cumbersome.  This one hits my hand just right.  The processor is so fast that I never think of it; everything pops up instantly.  Battery life is good, and the quick charging feature comes in handy on particularly busy days.  The speakers are so clear and loud that I sometimes listen to music while I shave (I've never done that before with a phone).  I love the simple interface and the absence of bloatware.  I use the simple plastic rim-case that came with the phone, and I purchased 2-year protection directly from Motorola (around 80 bucks, if I remember correctly).  I find it easy to get this phone in and out of my front pockets (my iphone in the otterbox, on the other hand, was hard to move in and out of my pocket).  I added 64GB with an inexpensive sd card that was easy to install.  ;I cannot think of any serious complaint I have.  If I had to make a suggestion, I suppose I'd like to have the power button and volume rocker a bit farther apart -- but that's really picky and it's not really a ""problem.""  This is, by far, the most I've ever loved a phone.","5.0 out of 5 stars"
"20","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","Fast, good storage, good battery, no issues at all.","5.0 out of 5 stars"
"28","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","My only issue is the battery life and lack of VoIPLTE support","4.0 out of 5 stars"
"68","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","Sprint would not let me activate this phone because I didn't buy it from Sprint.
 I bought this phone to use on Sprint, with the intention of switching to Verizon in a month when my contract with Sprint will be up. I was under the assumption that if you already had a phone with a nano sim card (which this phone requires) you could just put that card into this phone. Sprint won't allow you. Also, none of their stores even had sim cards, so I was required to contact customer service to get one mailed to me. After being transferred 3 times and on the phone for over an hour, they finally told me that it was not possible to activate this phone.
If you buy this phone from Motorola, you can choose to purchase a Sprint sim card. I don't know if it works that way, but its worth a try.

I love Motorola's though. I have a moto x first gen and it still works perfectly. I'm happy with the pure edition, its a nice upgrade without too much extra stuff! Its good size, and doesn't feel uncomfortable in your hand. I was between this and the nexus 5x, and in overall quality, this wins!","4.0 out of 5 stars"
"34","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&sortBy=recent","Ok so the phone overall is Ok

Pros: Great camera, great sound on both speakers and on ear, very stock android no bloatware, it has a decent battery life with gps and most of moto features turned off, I use it on the T-mobile network and have great reception and call quality.

Cons: battery life with gps and moto features on is terrible I barely last half a day with minimal use. it would be nice to have the same battery life with those features on instead when they are off.","4.0 out of 5 stars"
"19","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Love this phone.  The bamboo back feels awesome!!!!","5.0 out of 5 stars"
"36","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","I was skeptical at first since I've seen good as well as bad reviews but I'm proud to say it's perfect!! And brand new!! Despite what others have been saying.
Runs smoothly, great sound, amazing camera, calls are great and it's just overall perfect! I have metro PCS and it was a breeze to switch. Honestly all I had to do was get a nano SIM since that's all it takes. The turbo charge works great and I'm glad I bought it! Easy and quick!! Just make sure to get a NANO SIM, a regular SIM won't fit!","5.0 out of 5 stars"
"23","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&sortBy=recent","so far so good It is a beautiful phone I had no problems putting in the Att sims card and setting it up was easy enough I would recommend for anyone looking for a nice unlocked phone","5.0 out of 5 stars"
"72","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&sortBy=recent","I'm just coming off of a Verizon serviced LG G2, which I thought was the best phone I've ever owned. This Moto X pure is an improvement.
I've read a lot of cons about battery life but It lasts all day for me and then some, perhaps I'm not as heavy a user as others.

The feature I like best is the double twist to open camera, it has worked flawlessly for me every time.
Has a great screen and that's important because I often use the kindle app for reading books, text is clear and sharp.

The camera takes decent pictures, but I don't like the software interface as much as my prior LG G2.

The phone is rather large to stick in your pocket, but it is workable.  I prefer the bigger screen as I need reading glasses now in this stage of my life.

The best thing about this phone is the price for what you are getting it's far less expensive than the latest iphone or even the LG G4 which is a similarly spec'd phone.  This phone even comes with a clear bumper included with the phone which works very well.

The fast charging is very convenient. I bought the 16gb version and a 64gb SD card which gives me plenty of storage for my pictures and music.","5.0 out of 5 stars"
"30","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","So far I really love this phone. I've had it for about a month. I've only had Motorola smart phones. This one is just so nice. I love the size of the screen. And the bamboo back is just so beautiful The battery life is great. The turbo charger is wonderful. I love the updated OS. Twist of a wrist to turn the phone on is priceless! I use the voice command all the time and it's always spot on.","5.0 out of 5 stars"
"63","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&sortBy=recent","Overheats wayyyy too much,
Maybe it's just my phone, but my hand sweats when I put the brightness up! It gets up to 114° F all the time!!!","3.0 out of 5 stars"
"24","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&sortBy=recent","Great deal.  Received brand new and faster than if purchased through the play store.","5.0 out of 5 stars"
"59","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","Spent quite a lot of time looking into the various Android Flagships and narrowed it down between this and the Nexus 6P. Ended up going with the Moto based on the price and extra features on the Moto itself, the track record of the company and build quality. It's been a great purchase for the month I have had it and hope it lasts me a while.","5.0 out of 5 stars"
"7","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","Let me start by saying up until now, I was strictly a Samsung-phyte. This phone is amazing & I'm glad I took a chance on it. It truly gives a ""pure"" Android experience & is fully customizable without bloatware. I've had this phone for 2 months & I've yet to find something I don't like about it. The charger is awesome, btw, with the phone fully charged in about 1 hour. Battery life depends on connectivity. If i keep on WiFi in areas of low network, battery lasts 8 -10 hrs. High usage will drain battery faster, as to be expected. Awesome phone & audio clarity, and the camera is just amazing. Processing speed is only limited by the network it's connected to. Very pleased & highly recommended!","5.0 out of 5 stars"
"50","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&sortBy=recent","The best smartphone I have ever used so far. This is the second smartphone that I actually enjoyed ever since the iphone 4(ofcourse there were no other better smartphones in those day). After the iphone4 I bought the iphone 4s for my wife but I know it was also very good smartphone at that time but it did not really enjoy since iOS is so restrictive on what you can do. I also bought the Samsung galaxy S4 for myself and the bloatware was very annoying. I still did not learn my lesson that I bought the Samsung galaxy S6 which I literally slammed it on the floor luckily the floor is carpeted. The Samsung have one of the best cameras out there and they really managed to fail the user experience by adding so much bloatware. I really wanted to slam that as I think of it right now. I think some of us here can relate my frustrations. Until, this Moto X Pure came out. It has a bloatware for sure but it is actually a compliment of what is missing in the OS features. I am referring to the app that Motorola has added ""Moto"". And that is the only bloatware it has and nothing else. A very essential bloatware that I actually enjoy so much using. Sure the camera is not good compared to other smartphones out there but I don't really use it so much even I had the Samsung S6. But software experience is just so enjoyable. And the FRONT FACING SPEAKERS they so amazingly great. Maybe the Nexus 6p is better like they said but if they dont have an app like the ""Moto"" I would rather have the Moto X than the Nexus 6p. They really put so much thought on this phone. Thank you Motorola. I am a happy customer.

I am not buying another samsung phone anymore until they get their heads straight ever again.","5.0 out of 5 stars"
"46","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","Very pleased with this phone's performance so far.  Recently received an update from AT&T/Motorola to Android 6 -Marshmallow, I'm still evaluating that.  I immediately added a 32gb Class10,  U3, 4k video capability, microSD card...don't scrimp on that, especially for photo / video storage.
It might be worth it to move up to the 32gb on board memory.  OS and Apps are consuming a little more than I thought.  I currently am using 12.24gb of the 16gb internal memory, as follows
Android OS is 6.39gb,  Internal Stor is 5.85gb of the remaining 9.61gb.  I'm using about 10gb of the 32gb (29.8gb available) added card.  FYI.","5.0 out of 5 stars"
"17","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&sortBy=recent","Excelent phone!","5.0 out of 5 stars"
"39","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","Pros: large, fast, great camera, great screen, clean user interface, fast updates to Android, people comment positively on the bamboo
Cons: no fingerprint scanner","5.0 out of 5 stars"
"31","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","Amazing phone love it! and works on all carriers!","5.0 out of 5 stars"
"52","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&sortBy=recent","A big step up from my small screen phone of the past. Good visibility with user friendly menus. It is easy to find what I need. Great phone.","5.0 out of 5 stars"
"69","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&sortBy=recent","Big, beautiful, smooth, fast, money friendly, perfect!","5.0 out of 5 stars"
"38","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&sortBy=recent","I received the phone and  went onto motorola website and had questions about the motocare.  i spoke to a rep and they told me the price and it covered me, also they would replace my phone up to 3 times in a year if  I broke it.  It sounded like a great deal so I bought it.  5 days after  Ibought it  I dropped the phone and the screen shattered. Contacted moto and the rep didnt see the coverage.  I gave him my order number and he found it but didnt know why it was not showing, since it was the holidays he thought that might be it...make a long story short dealt with a total  of 6  people who all apologized and said they see i have the protection for damage plan and they didn't know why they couldn't  process the repair.  The last person I spoke to said  the repair is going to be scheduled because  i am covered and to look for the prepaid shipping label within 24 hours. I went 2 days later and saw an email and found out that there was no shipping label but an email from  someone saying i didn't qualify for  my phone to be repaired. s Stating  I didn't have a plan.  I called them and was on the phone for 3 hours and I was told no one can help me.  I am livid that a multi million dollar company doesn't empower its employees to help people.  I was also livid to find out that the first group of people that helped me were level one customer support and they were not allowed to make those decisions.  Long story short the phone has not been fixed.  Worse customer service experience in my life.  Yes it is my fault  I dropped it but if I am being told by multiple people that it can be fied and i have the plan then they should honor thatt.  its not my fault that tier 1 people are not allowed to help customers.","1.0 out of 5 stars"
"64","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","Great phone, top notch. A bargain for the cost.","4.0 out of 5 stars"
"34","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&sortBy=recent","Great phone can't wait for the '16 version","5.0 out of 5 stars"
"19","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","It's too big. LCD screen in lieu of the LED of previous generations. Two fron-facing speakers are great. It has fewer unique functions and features than previous generations. It has decent features for a fairly inexpensive phone. Always on voice activation seems less effective than the first gen...when it works; it often fails in horrible fashion, such as, ""what's up?"" is the phrase to tell you the time and give you the option to hear messages. Usually it results in a google search for ""What's Up?"" or a page showing me what I can do with the phrase ""What's up?"". It's hearing me, it's just not doing what it's supposed to. Especially problematic when driving.
Probably the last Moto I'll buy. Nothing about it sets it apart from anything else, really. Sure it's pretty much stock Android, which is great, but voice search is less effective than the first gen, there's no longer a chrome extension for the device (they recommend searching for a third party chrome app to text online. Lazy asses), and the stock launcher isn't as flexible as say Nova Launcher, which I'm using. Many of the retired  unique Motorola apps are now built-in to Android. Nothing unique. Merely adequate. Which is OK, but a far cry from the creative engineering I expect from Motorola.
 Moto is just a Lenovo brand, not a company, not a subsidiary; it's the yawn-inducing Lenovo now with a batwing logo. I can't imagine the Lenovo culture won't overrun Motorola's. It's a shame. Motorola had made such a great comeback.","3.0 out of 5 stars"
"55","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&sortBy=recent","Love it and amazon is awesome as always !!","5.0 out of 5 stars"
"21","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","Recomendado.. Envío en tiempo y forma!","5.0 out of 5 stars"
"80","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","This phone is nearly perfect to me. I would rate 4.5 if possible because of 2 things:
1. Battery life - definitely not the best out there. I usually have to recharge a little at some point because I work long days. The turbo charge ALMOST makes up for this because I usually carry a power brick anyways, but it would be nice to have a battery capacity that I know could make it through a full day of moderate/ heavy use. That is not a big deal though if you always have access to chargers like I do.

2. Camera - This is a very nice camera but I really wish it had OIS. This CAN take beautiful pictures but to get great detail, you have to be pretty still. Also I don't like the default camera app because you cant tap to focus then press a button to take the picture. It's tap to take picture only and sometimes it doesn't focus correctly right away. But, you can always download a different camera app to solve this problem.

Otherwise, I love this phone. It's beautiful, its powerful, and it doesn't break the bank. It almost stock android which is unbelievably smooth if you're coming from carrier phones or phone with an overlapping UI. Motorola puts a few features on it but they are actually super useful and not gimmicky. I would 100% recommend this phone to anyone who needs a phone. I've been using it for 2 weeks and I still get excited about having it.","4.0 out of 5 stars"
"21","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","First phone was defective.  Replacement phone the battery would not keep a proper charge and it was overheating and shutting off the phone.  Very disappointed as Motorola used to produce good products.  Going back to Samsung Galaxy Note","1.0 out of 5 stars"
"42","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&sortBy=recent","I love this device","5.0 out of 5 stars"
"22","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","Best android for the money today!","5.0 out of 5 stars"
"6","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","So this one is bigger than the 2014 version, but I really like this phone. The battery isn't great, but I was more than prepared for this. I'm coming from a Nexus 5 mind you, so I know a little something about crappy batteries. I'm a bit disappointed that this doesn't have wireless charging, but the quick charger is pretty handy. I did have a bit of trouble rooting the thing, and really had to hunt around for a factory image to correct my mistakes. This was a bit of a surprise, since finding something like that for the Nexus had been a piece of cake.","3.0 out of 5 stars"
"31","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","Solid phone. I like the near-stock Android OS, and the battery life is better than my S5 ever was.","5.0 out of 5 stars"
"58","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","I had a 1st Gen Moto X Dev Edition that I bought because I needed to keep my unlimited data at Verizon.  I dropped the 1st Gen and I needed a new phone.
This was logical choice for me.  It has ZERO carrier loaded bloat wear.  I don't have to worry about NFL or Verizon apps.
It is HUGE - and for me this is positive.  I like that I don't have to have a seperate tablet.  Back when I bought the 1st Gen Moto X, I really wished I could have found an unlocked Galaxy Note.  But now, this is the same size as a Note. And about the same size as the Amazon Fire 6"".
I upgraded it to Android 6 the day I got it and it is working smoothly.
Screen is very clear.  Big plus is the MicroSD slot, that is so rare now.  Looking forward to a huge card to add.
edit - Forgot to mention, I just moved my Verizon SIM card over and the new phone worked instantly","5.0 out of 5 stars"
"93","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","Love this phone! Bought one for for my wife and one for me. Upgraded from a Samsung Galaxy S3 because we wanted a larger screen and a better camera. Processor is so much faster. Pure Android experience has been great. Was difficult to activate phones with Verizon due to Nano SIM card. We had the card but Verizon's database didn't recognize phones. It was as if phones didn't exist. Spent countless hours on phone and online chats with Motorola, Verizon's Customer Service and local Verizon store with no satisfaction. No one mentioned a SIM card adapter until after 2 days of discussion. Went to Walmart and bought the adapter from T-Mobile section and put Nano SIM card in adapter and into Galaxy and called Verizon for them to activate it. Once activation completed, transferred Nano SIM card into Moto X pure edition and all was good. Phone was not the problem. Apps are easy to install and operation is simple. 21 MP Camera - Colors are crisp and my wife has already taken videos and photos of hummingbirds and is very happy with the camera's performance. Two speakers are a plus...sound is awesome. Turbo charge is amazing! Who knew a phone could charge so fast?! Battery was down to 38% and charged fully in 30 minutes. Can't say enough positive things about this phone. Blows Galaxy away! Larger screen is fantastic! Main selling point for me was the phone is unlocked, meaning it can be used with any carrier without having to sign a contract. I didn't want to be under another 2 year contract with Verizon. Prices have become outrageous for phones and data plans. Would recommend this to anyone who wants a faster, more advanced cell phone! A+++

Update! After using this phone for a few weeks we love it even more. It is an awesome phone and we are very happy we made this purchase. You cannot go wrong with this purchase!","5.0 out of 5 stars"
"20","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&sortBy=recent","Super nice phone packed with features, would like  fingerprint reader but at this price point super happy.","5.0 out of 5 stars"
"89","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&sortBy=recent","A very pleasant device to use. As they say : 3rd time is the charm ;)

It indeed is a very powerful device compared with their earlier MOTO X releases.

Bright screen, snappy performance, as almost pure Android experience + a microSD expansion slot ..... What a boon for less than $480 :D

Only grip is that I wish the battery was larger ... say a 3300 or 3500 mAh one at least ;)

Other than that ... Perfect","5.0 out of 5 stars"
"93","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","I've had this phone for a couple of days now and absolutely love it.  Very near stock Android is great and motorola does a great job with operating system updates.  I really like the front firing speakers, i actually have to turn the volume down now instead of keeping the volume wide open. The camera settings on my phone were on wide angle by default. I turned the settings up to 21 megapixels and it does much better now . The ""turbo charge""  charger  is great also. I'm using this phone on cricket wireless (at&t),  set up took about 10 minutes, the phone even automatically installed my APN settings .  For $399 you can't go wrong.","5.0 out of 5 stars"
"24","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&sortBy=recent","Exactly as described . excellent price. Only one little quirk. Some moto X have speaker distortion and this in one of them.","4.0 out of 5 stars"
"91","http://www.amazon.com/Moto-Unlocked-Smartphone-White-Warranty/product-reviews/B013SGP1WE/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","You've read the initial reviews, you've searched the web for more info from various blogs, and now you're skimming amazon reviews to get a good idea of whether or not this is a good phone. I get it. I did the same thing. Let me ease your stress with a simple list of pros and cons:

Pros:
- excellent LCD display. Accurate colors and very sharp. Very bright also. IPhone 6+ owners tell me this is a nice screen when I hand it to them.
- excellent performance. Snappy and rock stable, just like every moto x. Go to developer options and set animations to .5 for an even snappier feeling experience.
- solid battery life. I'm typing this at 10 pm after a full day of use. My battery just hit 15% with over 4 hours of screen on time, half an hour of calls. It will get you through the day.
- solid camera. Takes excellent photos. Comparable if not better than gs6 in good lighting. Colors are extremely accurate. Suffers in very low light, but performs well in all other scenarios.
- moto reliability. Everything on this phone works well with few compromises and almost zero bugs. The same can't be said for the gs6, note 5 or g4. Excellent signal reception on Verizon as well.
- unlocked. Seriously! This is one of the first phones to support all major US networks. It's a surreal experience using a phone with no branding on Verizon.
- audio quality. The speakers on this thing are awesome. Loud and they sound great. Headphone audio is also excellent.

Cons:
- almost too big for me. Accidental touches on the sides of the display during one handed use are common for me. I'm adjusting, and your opinion may be different when it comes to big phones. It's small for a big phone, but still big nonetheless.
- vibration motor is a bit weedy. Doesn't get up to speed enough for solid keyboard feedback. It makes the phone feel slightly less premium to me.
- slippery metal. It was the same on the 2014 moto x. When my hands are dry, this thing is very slippery. Tpu case is coming!

Let me be clear on this one: I would get this phone even if it cost $650. I've always loved moto, and their software experience trumps even Google's nexus phones. This isn't a mid range device or a cheap flagship; It's a flagship. Period. Get this phone. You won't regret it.

A little background about me: I sell phones for a Verizon retailer. I see the s6, note 5 and g4 (and iPhones) on a daily basis and compare them with this phone frequently. I owned an s6 for several months, before that I had both 1st and 2nd gen moto x.","5.0 out of 5 stars"
