pagination,pagination-href,body,Stars
"21","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","As expected moto g is a very good buy.","5.0 out of 5 stars"
"68","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","Excellent smartphone !!!! I love my Moto G3 with 2GB Ram, the camera, battery, screen 5 inches, 4G LTE and much more is so good !!!

I'm happy with my purchase","5.0 out of 5 stars"
"105","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105&sortBy=recent","excelente","5.0 out of 5 stars"
"46","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","The Price was great but the processor is kinda slow so it lags when opening apps.  The camera is great especially for a phone at this price.","4.0 out of 5 stars"
"6","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&sortBy=recent","Excellent phone, 2g system, 16g ram and though rated for a 32g sd memory card, i can confirm loading 64g card and then erasing and setting the larger cared works perfectly. Manufacturer sells at similar price but Amazon's free shipping and and guarantee make it preferable to buy from Amazon. Comes without AT&T or Verizon, etc. bloatware, just standard Motorola and Google. Phone comes unlocked for preferred provider, long run time, photo quality best, extreme memory and speed.
Of interest, bootloader and root nicely using XDA or YouTube recommendations, comes with 5.1.1 and wants to upgrad to 6 if allowed. Also, the newist Moto G's have an issue with ONLY T-Mobile's LTE 4G service, simply switch phone to 3G in settings or allow the phones upgrade to android 6 to proceed to resolve of using T-Mobile.","5.0 out of 5 stars"
"8","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&sortBy=recent","excellent","5.0 out of 5 stars"
"99","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&sortBy=recent","Good for a cheap phone, a little slow. Has some good features like easy access camera.","4.0 out of 5 stars"
"125","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&sortBy=recent","I wanted to comment on the single issue I've run into in my short time with the Moto G (3rd generation) phone. The plastic shell on the back of the phone does not seal properly around the ""bottom corner hole"" (as it is described in the user manual). This is the point where you use your finger nail to pry off shell, and they specifically say to not ""use tools to remove the cover"" but that it may require a ""little muscle."" I don't know if it was loose out of the box, but when I pried off the back to insert the micro SIM and microSD cards and replaced the shell I noticed that it would not click securely closed at the bottom corner hole. I don't know if it's because of a fault in the shell or in the body of the phone (I'd assume it's a problem with the shell as the nub that fits into the back of the phone body is slightly shorter than the one on the opposite side). I have tried a number of times to replace the back shell with no luck securing this one corner. The shell is relatively secure, and obviously this doesn't affect the phone's functionality. However, the water resistance requires a tight seal. I have ordered a replacement shell to determine if it is a fault with the shell or the body of the phone. I'll update when I receive the shell.

Update: 8/19/2015
I purchased a replacement shell directly from Motorola ($14.99 + $5 shipping), and the shell snapped securely closed at the bottom corner. The problem appears to reside in the shell that I received with the phone, and not the body of the phone. I would caution repeatedly taking the shell off as the nubs that snap into the body could become worn down. This entire review has been about the shell, the one complaint I've had. In the week I've been using this phone, I've been extremely happy with the phone's performance (smooth transitions between applications), the practically pure Android lollipop experience (5.1.1), and long battery life (easily a full day including video conferencing for ~1 hr). I'm upgrading the rating to 5 stars from 4 (my true score would have always been somewhere in between), and I would strongly recommend this phone to anyone interested in getting a new Android phone at a budget price.","5.0 out of 5 stars"
"55","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&sortBy=recent","A 75 year old retiree, this was my first venture into the world of smart phones.  I read several reviews comparing the Moto G 3rd to the Galaxy 6 and iphone 6, and the price difference was the big selling point for me.  In fact, my out-of-pocket cost was only $37.60 plus $196.00 from credit card rewards, and I am using a low cost monthly pay-as-you-go carrier service.  Now that I have noticed friends with clunky thick and small screen older generation smart phones, I am even more pleased with my up-to-date Moto G 3rd at a price savings of $400.00 or more.","5.0 out of 5 stars"
"46","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&sortBy=recent","I had a 1st gen Moto G with 16GB memory and never had an issue with app storage. This 3rd gen Moto G with 8GB seems to fills up and limits ability to add apps. I moved what is allowed to the 32 GB SD card. I wander if I am using the SD card wrong.

I like the Moto G. The operating system is straight forward and simple. The size is perfect and the UI is fine.","4.0 out of 5 stars"
"50","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&sortBy=recent","Phone may not be the best in the market, but i believe that for the money they are the best phone","5.0 out of 5 stars"
"114","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&pageNumber=114&sortBy=recent","This review is for the 16GB model; I couldn't find it on here but bought it direct from the manufacturer. Going that route is actually pretty nice since it allows you to customize the colors of the front, back, and camera accent piece.

I switched over from an HTC One M7 and couldn't be happier. It gets reception in areas where my previous phone didn't, has ridiculously long battery life, and is much smoother to use (on paper, the processor isn't as good, but the lack of bloatware makes up for it in terms of performance).

The only software additions that Motorola has are genuinely thoughtful, like the motion gestures (chop twice to activate flashlight, twist twice to activate camera) and Moto Display. With Moto Display, the phone can tell when you pick it up from a table or your pocket, and gives a quick, battery-friendly view of the time and any notifications you might have, all without having to press the unlock button. From there you can choose to unlock into the app with the notification, unlock to the home screen, or ignore it and it'll go away after a couple seconds.

The heavy-duty water resistance is a nice touch as well; combine this phone with a durable case and I think it will last a very long time. For anyone who doesn't use their phone for heavy graphics-intensive gaming, I don't think it would be possible to go wrong with this one.","5.0 out of 5 stars"
"44","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&sortBy=recent","Great cellphone!!!!","5.0 out of 5 stars"
"96","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_96?ie=UTF8&pageNumber=96&sortBy=recent","Very quick delivery and a great price for the phone","5.0 out of 5 stars"
"96","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_96?ie=UTF8&pageNumber=96&sortBy=recent","That's a lot of phone for the price!","4.0 out of 5 stars"
"40","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","This is a device that died on me within six months. The software updates messed up google functions, and one fine day the phone stopped recognizing the SIM card with a "" No service"" message. Lo and behold! my old IPhone 4 was able to detect the card and connect to my provide. No wonder Apple Devices are outperforming third grade Androids.  I contacted Amazon customer service who asked me to take this up with Motorola. Thanks Amazon for selling a dud......buyers beware.","1.0 out of 5 stars"
"19","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Motorola did it one more time.

Good device, good price. Nothing to negative to say about this phone. Fast and is running Android 6.0 after update.
Greate features for the price you pay.","5.0 out of 5 stars"
"122","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_122?ie=UTF8&pageNumber=122&sortBy=recent","really nice phone and excellent shipping. 10/10","5.0 out of 5 stars"
"29","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&sortBy=recent","Bought this for my mom to move her from a Windows phone, but with the intention of using her as a guinea pig to see if I could make do with a phone this cheap when mine needs replacing. This is a fantastic android phone. It is not the best phone at any one thing, but is probably the best ""90%"" on the market and at this price point should be the de-facto choice when choosing an off-contract android phone. Marshmallow OS is hard to find on a cheap phone, especially a bloat-free version. It easily handles all Android features (Maps, voice-navigation, etc.)This will almost certainly be my next phone. For 90% of the population, including those who don't like to waste money, this is a fantastic choice.","5.0 out of 5 stars"
"26","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&sortBy=recent","This phone doesn't have the greatest display in the world but I can live with the lower resolution display.

The batter life on this phone is outstanding and that's the main reason for my purchase.  I switched from a Nexus 5 in which the battery life was atrocious.

This phone is durable, splash proof (I won't be testing it's waterproof capabilities,) and does everything I need it to.","5.0 out of 5 stars"
"51","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&sortBy=recent","I also have the 1st Gen and this is a noticeable upgrade.  I love the dual shake to get the flashlight going.  Makes this phone a multitool.
Not a huge boost in performance but the camera is noticeably better.

Great phone to root/cyanogen mod also.  So much better battery performance this way.  Just be sure to use the stock camera app if you go that route. Everything is better minus the modded camera app.","5.0 out of 5 stars"
"12","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","Love the phone. Plan on using it until something happens to it. Never plan on paying for more expensive phones again.","5.0 out of 5 stars"
"51","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&sortBy=recent","After reviewing and testing many phones available (price not a concern) i kept going back to this Motorolla Moto G (3rd gen 16gb) model and finally purchased it from BB. I couldnt believe there could be a phone in this price range that had excellent performance AND could look sooo nice. It is exactly my style and even though ive tried to i cannot find anything i dont like about it after owning it for a few weeks now. Thank You Motorolla.","5.0 out of 5 stars"
"18","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&sortBy=recent","All good excellent, came smoothly Venezuela","5.0 out of 5 stars"
"74","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&sortBy=recent","Good phone! There isn't really anything bad for this price.
There are only three non google apps on the phone and they all by Motorola.
So, its pretty much stock android phone
The one problem is according to the instruction you cannot use a sim card adapter with it.(An adapter that changes a non-micro sim card to micro card.","5.0 out of 5 stars"
"100","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_100?ie=UTF8&pageNumber=100&sortBy=recent","Just a great all around phone!  Quick and has a nice size screen. Very pleased with the purchase. I had been looking at upgrading my iPhone 4s for quite a few months and kept coming back to this phone. So many features, waterproof, great camera, largr batteru at a low price, I just had to give it a shot. This phone did not disappoint at all. Been using it for two weeks now and am very pleased and with the larger battery, I have power all day. Great phone!","5.0 out of 5 stars"
"76","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&sortBy=recent","Nice!!!","5.0 out of 5 stars"
"51","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&sortBy=recent","Great budget phone","5.0 out of 5 stars"
"19","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Excellent smartphone.","5.0 out of 5 stars"
"28","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&sortBy=recent","Excellent Cell Phone for the Price. High Quality product. 100% Recommended :)","5.0 out of 5 stars"
"127","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_127?ie=UTF8&pageNumber=127&sortBy=recent","This is a great phone!  It has good reception.  It takes really good pictures.  It doesn't lag.  It is smaller, but felt just like using my Google Nexus 6.  The battery lasts all day with moderate use.  I found it to be a huge plus that it is water resistant.  For once, when swimming with kids, I don't feel too paranoid to take photos.  Also, you can add an sd card for more storage.  That's always a huge plus!  I do wish I had gotten the 16GB/2GB RAM version.  I didn't keep this one because my backup filled the 8GB up and still had apps that hadn't been installed.  This would have been corrected with the other model and so I am going to get that one instead.","5.0 out of 5 stars"
"27","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&sortBy=recent","Good phone at a great price. The only thing I don't like about the phone is that you can NOT send video in a text message. The phone is not capable of that function.","5.0 out of 5 stars"
"108","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&sortBy=recent","Great phone for price, however the 2g ram model would be much better for overall use.  I bought as a placeholder before I bought a new moto x pure and am giving this to my mother for her first smartphone, which will serve her well.","4.0 out of 5 stars"
"82","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","Awesome phone. Have had it for about a week now. Little bit heavy but I knew it would be. Excellent camera in my opinion which is one of the main reasons I chose it. Excellent battery life. 2gb version of mine has about 1 gig free at all times, and a little less when I have more stuff open that usual . speed is great. I never have to wait long for windows to open or close which is one of the main reasons I needed to ditch my old phone a LG p769. I knew if I chose the 1 gig version I would be wishing I ha the 2 gb version the entire time. Love it","5.0 out of 5 stars"
"98","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&pageNumber=98&sortBy=recent","gift","4.0 out of 5 stars"
"58","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","+1 for the 5 stars!
I decided to try this flagship-specs-for-budget-price deal and was not disappointed.
Initially I had trouble connecting the phone to my bluetooth car kit, but after the upgrade to Android 6 (OTA Dec 24th, smooth upgrade) that also has been working flawlessly.
Love the smoothness and battery life.
Camera pictures seem a bit less lively then Samsung/Iphone, which could also be related to the screen/display itself.
But as a whole this phone truly delivers.","5.0 out of 5 stars"
"95","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&sortBy=recent","The 8GB version, with 1GB of RAM, is perfectly useable. Tests on YouTube show no discernible differences in responsiveness between this and the 2GB version. I wouldn't have wanted this screen and somewhat budget features for over $200. At $180 (I paid $150 for a like new) it's a good deal for a good Android experience that will only get better with 6.0.

The storage does go fast but I still have a solid 2GB of space for updates and eventualities. Android 6.0 will allow for better offloading to an SD card of apps and app related junk. Long overdue. And I expect that update to come before the end of the year, if not the end of October. Perfectly fine for people who want/need a logical amount of apps. Not for the person who needs 100-plus apps.

Waterproof is nice because I like to get out into the weather. Motorola's proprietary features are great.","4.0 out of 5 stars"
"40","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&sortBy=recent","Do yourself a favor if you are getting this phone. Get the 16GB model. It only has about 5 GBs of usable memory. 3 of the 8 is taken up by the OS. And memory will fill up fast on this phone, especially with how heavy today's apps are. And once this phone gets to filling up, it slows down, a lot. When I first got the phone it performed beautifully. Now it struggles and crawls to open apps. When apps finally do open they are sluggish and crash constantly. I'm also constantly going into the storage management to delete caches and other useless data just so the phone can work again. Really wish they were more open with how much memory this phone actually had. Its a really good phone when it works, but most of the time it's is really too sluggish to use. And once that happens, the battery starts to go with it. Really disappointing. Because other than that it's a great phone.","3.0 out of 5 stars"
"64","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","Awesome phone, bought this one for my wife cause we both loved mine so much.","5.0 out of 5 stars"
"122","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_122?ie=UTF8&pageNumber=122&sortBy=recent","Loved the 1st Gen Moto g, 2nd Gen took a step back in my opinion, third Gen just looks and feels cheap. Works flawlessly but feels cheap. Camera could be better not a great 13mp shooter","2.0 out of 5 stars"
"116","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&pageNumber=116&sortBy=recent","Excellent!","3.0 out of 5 stars"
"55","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&sortBy=recent","Love it! Needed a new phone and I was on a budget. Great OS, nice size, arrived on time and works great. Only thing I dislike is I can't sync music physically to my device unless I us a sd card reader/writer.","5.0 out of 5 stars"
"2","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Love it.","5.0 out of 5 stars"
"3","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","Excellent product!!!!","5.0 out of 5 stars"
"91","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","Excelent for the price!","5.0 out of 5 stars"
"","","Bought this in black for myself and I liked it so much that I bought my wife the white one. This phone does all I expect from a smartphone with no issues, very happy with the purchase.","5.0 out of 5 stars"
"66","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","this might be the best smart phone i ever had, Amazing, my last few phones have been a couple of iphones, I think the last one was the 5s, then a Galaxy note 2, great phone, my favorite until the moto, I bought also a Blu life pro, (terrible phone) and now the Moto, I think I am in love","5.0 out of 5 stars"
"116","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&pageNumber=116&sortBy=recent","Used to have the moto g 2013, so i decided to trade up and try the 3rd gen.

The Good:
-Great phone for the price!
-Nice 5"" screen, not superb, but very very nice quality and colors
-Good loud speaker, even if it only has one (why would you need stereo speakers on a cellphone anyway?)
-Battery life is enough to get you through your day in a normal usage: email, chat,calls, a bit of gaming, a bit of video, a bit of surfing, a bit of everything,
-Camera takes good quality pictures (better than the old moto g 2013)
-Almost Vanilla Android, with no bloatware, just a couple of apps from motorola that they are actually usefull!
-Guaranteed upgrades: Old moto g1 got lollipop and it runs smoothly. The 3rd gen moto runs lollipop 5.1.1 and runs very very smooth, no lag so far
-Moto maker!
-Micro sd card up to 32GB helps out with your memory (there some websites saying that they have tested 64GB microSD and working ""fine"", however, i would go for the 32 just to be safe)
-Water resistance!

The bad:
-8GB is nothing, you'll get about 4GB, almost 5GB of free memory to install apps, phone cache, etc. Go for the 16GB and 2GB RAM version, you will tell the difference
-Yep, 720 by today standards is pretty much acceptable, but 1080 would have been much appreciated...however i understand that is all about price.
-Stock camera app wont let you change the pixels size of the picture, but there are workarounds for that
-No Gyro (although personally i dont care)

All in all, it is a great phone either for beginner or advanced user. Don't get confused about the snapdragon 410, it is a 64 bit processor more than capable to take on any app that you can throw at (Yes, moto g1 had a snapdragon 400, but it was 32bit, there's a difference)

Something i noticed, when using the 4G network, my phone used to get a little warm when watching videos (youtube, netflix) or surfing heavy sites (not much, just a bit warm), however, turned back to 3G/H+ and the warm decreased a lot! I know some people might think ""well that's a huge stepback, going from 4G to 3G/H+"", but...really? how often do we really use 4G? Pretty much everywhere we go, work, home, friend's home, restaurant, caffé, they all have WiFi...the only time not using WiFi is during car travel, and if you are using yourphone while driving...just be careful...

To wrap it up, you wont regret getting this phone. I dont give 5 stars because nothing is perfect.","4.0 out of 5 stars"
"64","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&sortBy=recent","I love the product.","5.0 out of 5 stars"
"31","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&sortBy=recent","This was a great phone for my mother. She is not SUPER techy but I've been teaching her how to use Android phones. This phone is easy enough for her to even figure out how to do things herself.","5.0 out of 5 stars"
"77","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","Perfect","5.0 out of 5 stars"
"54","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&sortBy=recent","It presents detailed hit in the structure","3.0 out of 5 stars"
"112","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_112?ie=UTF8&pageNumber=112&sortBy=recent","Excelente","5.0 out of 5 stars"
"61","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&sortBy=recent","Works great.","5.0 out of 5 stars"
"75","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&sortBy=recent","Good phone.","4.0 out of 5 stars"
"111","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&pageNumber=111&sortBy=recent","Great phone! I am so glad that I switched from Moto E to this model.","5.0 out of 5 stars"
"50","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&sortBy=recent","My last phone was the Moto G 4G LTE 1st Gen.  I liked that phone, but over time, with the firmware updates and increased demands from apps, along with only 8gb of internal memory, it had clearly run its course.

The Moto G (3rd Gen) is fantastic. The extra gig of RAM is obvious. There is almost no lag moving from one app to another. The LTE speeds are clearly present (sometimes I felt that the 1st gen was actually faster at 3G) and browsing is incredible.  The screen is the perfect size. It is smaller than a phablet but larger than the 4.7"" phones I've had over the years.

The camera is nice. Moving objects can still blur, but nothing like what the 5mp camera on the 1st gen had.  Still pictures are crisp and beautiful.

I can stream music (Google Music, Pandora, TuneIn) and run my GPS navigation with no lag.

Areas for improvement:  I would love to see NFC technology added to the next gen Moto G (or whatever branding Lenovo goes with).  I would also like to see some kind of finger print tech, though that is probably another year or two from being affordable on the low end phones. Android Pay is the future of point of sale transactions, and I think it will become increasingly necessary, even in budget phones.","5.0 out of 5 stars"
"113","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&pageNumber=113&sortBy=recent","Love the phone and features,returned the first one was having problems was not able to use my bluetooth it would be all static like I was talking under water. Brought the replacement one home started doing the same thing. Motorola can not help with the issue when I turn wifi off on my phone it works great with my bluetooth. Overall I love the phone will just have to turn wifi off when using my bluetooth.","4.0 out of 5 stars"
"43","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&sortBy=recent","I've had a bit of a learning curve but, overall, having come from a Samsung G3 (I'm not willing to pay more for my phone that this laptop I'm using) I'm really happy. I got top of the line. I LOVE the camera and the ability to turn it on with just some wrist twists. Turning on the flashlight with a couple of flicks is very convenient. It's everything I wanted in a phone and more than I expected. Great collaboration between Motorola and Google.","5.0 out of 5 stars"
"119","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_119?ie=UTF8&pageNumber=119&sortBy=recent","My old Moto G LTE (1st-ish gen) was really great. It fell in the pool and survived but only barely. I tried Moto E 2nd gen, but the resolution was too bad, and the camera deplorable.
This phone, hits a sweet spot. Cheaper than the 2nd gen Moto G, and with a much better camera, and slightly snappier performance. It's a little larger, which is alright. Actually it's a pretty nice size, about the same as an iPhone 5, though a bit thicker and heavier.
I've already dropped it once, and not a scratch and no screen damage. Cool.
As I mentioned, pretty good camera.
Recommended!","5.0 out of 5 stars"
"121","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&pageNumber=121&sortBy=recent","So I bought this at the best buy store.. Anyways this a great phone guys.. It's really quick, it rarely lags I have the 1gb version but its more than enough for snapchats, Facebook and more. Camera is really good in bright scenarios, at night not so much. Snapchats look amazing on this phone I was honestly impressed. And the built quality is great a bit on the plastic side but feels solid, the screen is bright. You don't need more than 720p it looks great to me and it helps the battery a ton although it takes awhile to charge. So make sure you charge before bed, but the battery lasts a lot. It's a great buy! It does more than enough for everyday needs and more. Im cla college kid whos always on the phone abd im telling this phone is amazing. Definitely recommend anyone, even if they are not on a budget.","5.0 out of 5 stars"
"19","http://www.amazon.com/Motorola-Moto-3rd-Generation-Unlocked/product-reviews/B00ZQVSKS2/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Got this for a relative who constantly breaks phones.  This phone is fairly cheap and can survive a dunk in water.","5.0 out of 5 stars"
